"Time","Fit_values"
2.73333333333333,0.00331195630846719
2.75,0.00322220211152943
2.76666666666667,0.00313516007388028
2.78333333333333,0.00305074282682809
2.8,0.00296886595209625
2.81666666666667,0.00288944787865033
2.83333333333333,0.00281240978321688
2.85,0.00273767549435973
2.86666666666667,0.00266517139998447
2.88333333333333,0.00259482635814687
2.9,0.00252657161104503
2.91666666666667,0.00246034070207994
2.93333333333333,0.00239606939587316
2.95,0.00233369560113426
2.96666666666667,0.00227315929627476
2.98333333333333,0.00221440245766924
3,0.00215736899046747
3.01666666666667,0.00210200466186542
3.03333333333333,0.00204825703674606
3.05,0.00199607541560424
3.06666666666667,0.00194541077467318
3.08333333333333,0.00189621570817272
3.1,0.00184844437260307
3.11666666666667,0.00180205243300988
3.13333333333333,0.00175699701114962
3.15,0.00171323663548677
3.16666666666667,0.00167073119295659
3.18333333333333,0.00162944188243019
3.2,0.0015893311698201
3.21666666666667,0.00155036274476784
3.23333333333333,0.00151250147885607
3.25,0.00147571338529091
3.26666666666667,0.00143996558000128
3.28333333333333,0.00140522624410467
3.3,0.00137146458769002
3.31666666666667,0.00133865081487064
3.33333333333333,0.00130675609006161
3.35,0.00127575250543776
3.36666666666667,0.00124561304953004
3.38333333333333,0.00121631157691944
3.4,0.00118782277898936
3.41666666666667,0.00116012215569849
3.43333333333333,0.00113318598833793
3.45,0.00110699131323722
3.46666666666667,0.00108151589638569
3.48333333333333,0.00105673820893638
3.5,0.00103263740356114
3.51666666666667,0.00100919329162672
3.53333333333333,0.000986386321162612
3.55,0.000964197555592478
3.56666666666667,0.000942608653202289
3.58333333333333,0.000921601847318789
3.6,0.000901159927173361
3.61666666666667,0.000881266219426927
3.63333333333333,0.00086190457033253
3.65,0.000843059328513117
3.66666666666667,0.000824715328332795
3.68333333333333,0.000806857873840628
3.7,0.00078947272326683
3.71666666666667,0.000772546074051943
3.73333333333333,0.000756064548390203
3.75,0.000740015179269118
3.76666666666667,0.00072438539698778
3.78333333333333,0.000709163016137205
3.8,0.000694336223026477
3.81666666666667,0.000679893563539113
3.83333333333333,0.00066582393140466
3.85,0.000652116556870965
3.86666666666667,0.000638760995763235
3.88333333333333,0.000625747118916328
