"Protein_ID","XLA_Gene","Human_Gene","kD","HL_Hrs","Estimate","T5_kD","T6_kD","deltaBIC","T0_L","N1","N3","N4","N7","N9","N11","N12","T0_H","O1","O2","O3","O4","O5","O7","O9","O10","O11","O12","mClass","Number_Pep_Fits"
"XBmRNA38086|XBXL10_1g20698"," snx15","SNX15",2.02636731589071e-06,212.2,"interval",1e-06,3.05273463178143e-06,-9.81987545080316,0.782536215728104,0.864346541178617,0.7986952054587,0.848425566953621,0.881877476522335,0.837354985948338,1.10763225874771,1.87913174946257,0.921575392164121,0.932454148203928,1.02689768507195,1.11408275891587,0.98893308480772,0.997956488600428,1.08524436417209,0.929397022840693,1.00406178347325,0.976966376487299,1.02243089526266,"Flat",8
"XBmRNA14055|XBXL10_1g7461"," LOC108708306","RBBP7",2.01369168611252e-06,212.2,"interval",1e-06,3.02738337222504e-06,-11.5922060693697,0.973183377988546,0.933122903481936,0.970955603797504,0.949234611811098,0.969258460904894,0.927418807801308,1.04326332571384,1.23356290850087,1.03023897930239,0.985108578287841,0.961548754336456,0.985985786578478,0.998739360960574,0.980290252696382,1.02479422355162,1.01016359222116,1.0208537954624,0.981500650712656,1.02077602589004,"Flat",9
"XBmRNA2470|XBXL10_1g1428"," eef2.1.L","EEF2",2.01222489617794e-06,212.2,"interval",1e-06,3.02444979235588e-06,-9.93494266557329,0.968654945390752,0.91337595373671,0.955508284680079,0.934456341117156,0.922545362805046,0.949999276396784,0.97490773152436,1.38055210434911,1.02579843256218,0.98405962152129,1.01610587425861,1.02823350656356,1.00160387887821,1.00682414752034,0.954553588687794,1.00618213895621,0.964620382011481,0.994648934403717,1.01736949463661,"Flat",28
"XBmRNA51710|XBXL10_1g27563"," gmds.L","GMDS",2.00803359956298e-06,212.2,"interval",3.01606719912595e-06,1e-06,-9.85199118305077,0.546980420607213,0.424581873629295,0.530120614225079,0.516781947217406,0.575099278987734,0.418326936339135,1.23066044778574,3.7574484812084,1.08411030761548,1.07109962767798,0.894567852776775,1.07124846648967,0.956350648711288,0.820332741769764,0.995030216324506,1.04499713013131,1.05537751861756,0.925154739771685,1.08173075011398,"Flat",2
"XBmRNA65169|XBXL10_1g34495"," g6pd.L","G6PD",1.99594650250098e-06,212.2,"interval",1e-06,2.99189300500196e-06,-8.82841100640267,0.984411066951463,1.00900133439345,1.03353342296051,1.0501760845013,0.95944780158326,1.02745319855162,0.954252233949788,0.981724857108614,0.995955908540792,1.04195863453352,1.02030553297682,1.04866283360435,0.99286752203126,1.00423025736575,0.934807259175759,1.01837952952114,1.02645661860373,0.969372392009042,0.947003511637829,"Flat",16
"XBmRNA39977|XBXL10_1g21571"," LOC414455","PGM1",1.98706970243962e-06,212.2,"interval",1e-06,2.97413940487924e-06,-11.0046493345717,1.01378361399492,1.0171157167921,0.999195200628995,0.977659426910402,1.0450496942162,1.02343265786016,0.980345954187451,0.943417735409781,0.984097508878557,0.979286665759359,0.98151096517573,1.02604096268644,1.0272652431113,0.997003256958343,0.982605542363567,1.01417700878423,0.975041455851352,0.99775671250919,1.03521467792194,"Flat",32
"XBmRNA8552|XBXL10_1g4611"," trim14.S","TRIM14",1.98655709587347e-06,212.2,"point",NA,1.98655709587347e-06,-9.59247445971701,1.20628911485716,1.16366596210139,1.17238871165279,0.759659520804422,0.950684991111702,0.797282371550131,0.969588709229119,0.980440618693287,1.29227694410283,0.680991552878441,1.19317988116768,0.975811777770429,1.13418983120129,0.853972719063013,1.06077044763228,0.869896573502997,0.939772286295733,0.83003844271822,1.16909954366708,"Flat",1
"XBmRNA74595|XBXL10_1g39670"," dcxr.L","DCXR",1.9838836447942e-06,212.2,"point",NA,1.9838836447942e-06,-9.57525447273346,0.965927627853922,1.02022982736179,0.802411435153162,0.974550528407159,0.941800712921025,0.634034856117674,0.955899802222453,1.70514520996281,0.909773375534638,0.803511842576549,1.16647358386799,1.38970467638122,0.725844075046467,1.02516530908736,1.13901713098946,0.788846900947375,1.08201393774963,1.00794239104303,0.961706776776289,"Flat",7
"XBmRNA50383|XBXL10_1g26903"," pter.L","PTER",1.98322622977125e-06,212.2,"interval",2.96645245954251e-06,1e-06,-10.3517465274254,0.994349039581329,0.956764911725295,0.974940526562943,0.925451314554072,1.02997834010474,0.980882106704604,1.03484040068329,1.10279336008374,1.04584871870615,0.996996832419616,0.962724193958063,0.91433548687398,1.00946050426564,0.991427022712336,0.972725598653977,1.03686252498932,0.978003245309681,1.02174308585389,1.06987278625735,"Flat",13
"XBmRNA4457|XBXL10_1g2554"," mmab.L","MMAB",1.97902206870012e-06,212.2,"interval",2.95804413740024e-06,1e-06,-11.178770371689,0.977569109967761,0.959697436014263,0.961742746864425,0.935775786954074,1.00579996900668,0.95323282906129,1.03900410583222,1.16717801629929,1.00368019943624,1.00944760412189,0.952652158156032,0.99853225392899,0.980966622039774,0.941708935861241,1.02251436976214,1.01175412710468,1.00830634212625,1.04379688906312,1.02664049839965,"Flat",11
"XBmRNA20232|XBXL10_1g10754"," shmt2.S","SHMT2",1.97659513104695e-06,212.2,"interval",2.95121600932577e-06,1.00197425276812e-06,-9.85006009618012,1.00310865666124,1.014282376859,0.980546015799232,1.00414747997357,0.973352026648811,1.00619011929975,0.964550944684182,1.0538223800742,1.01418588752846,1.04214714023927,0.949473619561422,0.974458786933446,0.99866835998547,0.999598703772396,1.00897374947872,1.03588560716897,0.954058563458118,1.01985937356854,1.00269020830517,"Flat",39
"XBmRNA34643|XBXL10_1g18792"," MGC85216","COX4I1",1.97494916323326e-06,212.2,"interval",1e-06,2.94989832646651e-06,-9.66237787607714,0.332187125336531,0.359965322477595,0.301053601051113,0.25497248224522,0.27630604336331,0.232550496489625,1.11090612458553,5.13205880445108,1.36813758954991,0.953577825868365,0.792266458066172,0.855142170001994,0.848473901011285,0.880088571348905,1.14762797027576,1.13660231947688,0.928893935063778,1.11131409572483,0.977875163612111,"Flat",2
"XBmRNA45925|XBXL10_1g24564"," msra.1.L","MSRA",1.9731118563897e-06,212.2,"interval",1.79295504779869e-06,2.15326866498071e-06,-9.45899901984728,0.961511195285238,0.978642258706788,0.917758215015811,0.96936315194215,0.914755554451552,0.892800134794447,1.00837655830528,1.35679293149874,0.977509434615821,0.938738680134235,1.06725850991275,1.10519010787288,0.983974643644412,1.01657295970057,1.04453948433185,0.931043241793218,0.942920536059361,0.96413455211225,1.02811784982266,"Flat",8
"XBmRNA30043|XBXL10_1g16052"," hspa14.S","HSPA14",1.96827297067014e-06,212.2,"interval",1e-06,2.93654594134028e-06,-9.47834307169218,0.772318805402323,0.783591423735625,0.718131583254874,0.816677511993975,0.765947027263219,0.75287016830352,1.08350591968187,2.30695756036459,0.936979259780596,0.895717197847854,1.03174817170751,1.06692069787615,0.943323723742173,1.10808452111561,1.08352610942569,0.966834980451015,0.99497376338099,0.924697856581605,1.04719371809081,"Flat",10
"XBmRNA62058|XBXL10_1g32867"," hif1an.S","HIF1AN",1.96716763032647e-06,212.2,"interval",1e-06,2.93433526065293e-06,-8.67583217319874,0.773992524857257,0.904688719549073,0.797777199657742,0.973650058240974,0.97078744952502,0.972821929518368,1.19889789781811,1.40738422083345,0.928572222270636,0.804395351142361,1.1624854445864,1.05698178596299,1.00017121773838,1.05541651444067,0.973844688343786,0.965704668152453,1.03121790902501,1.03717615708421,0.984034041253113,"Flat",2
"XBmRNA51145|XBXL10_1g27302"," blvra.L","BLVRA",1.9658652771429e-06,212.2,"point",NA,1.9658652771429e-06,-9.63665420232383,0.221467401359707,0.168269064964433,0.217189559522312,0.155267583394225,0.245865428719848,0.158991172450196,2.9987046924597,3.83424509712958,1.16792998137458,1.25113820046944,0.926558066581679,0.625907345554042,0.992074862165811,0.894836748153894,0.930754760125097,1.22416963123801,0.917087593645998,0.976260467450952,1.09328234324051,"Flat",2
"XBmRNA60070|XBXL10_1g31827"," dhdh-like.1.L","DHDH",1.95545893519147e-06,212.2,"interval",2.79782785544818e-06,1.11309001493477e-06,-9.74136980704518,1.04390277020079,1.01887091228941,1.01599730431336,1.03762371694285,0.991545801775288,0.991329253345018,0.937161750858077,0.963568490275213,1.01390074779339,1.00073627371651,0.917687524910497,0.99938291774877,1.00020703023741,1.03649430801492,0.990272381835797,1.08547743048369,0.96752499992073,1.01715451579609,0.971161869542188,"Flat",10
"XBmRNA81232|XBXL10_1g43216"," prkca.S","PRKCA",1.95518387419961e-06,212.2,"interval",2.91036774839922e-06,1e-06,-9.51965552600838,0.570649296530104,0.617493892478646,0.605801296366492,0.601852870873474,0.586205996315351,0.537877542665926,1.47723677401946,3.00288233075055,0.973166402443295,0.965829014662216,1.13122351160162,0.977109835493378,1.00779548990124,1.02675392920064,1.06732263663593,0.887724673135111,0.944089372205177,0.999234019367769,1.01975111535362,"Flat",7
"XBmRNA65670|XBXL10_1g34737"," dkc1.L","DKC1",1.95216466386229e-06,212.2,"interval",2.90432932772458e-06,1e-06,-9.72597316434945,0.243883048867236,0.253972055082843,0.229343126580106,0.241570626277258,0.266903460813274,0.411110953804181,2.19486893355364,4.15834779502146,1.00095422954743,1.03385148126012,1.08385201016281,1.09776362419868,0.908526289548013,1.00552000603338,0.942769331565845,0.881207142710723,0.964822115373491,0.993500319151243,1.08723345044826,"Flat",12
"XBmRNA75119|XBXL10_1g39952"," LOC108701063","PIGU",1.94836399537947e-06,212.2,"interval",2.89672799075893e-06,1e-06,-10.3391381887845,1.02025044638041,0.886094220787277,1.09252464578417,0.893925154893269,0.969641677550266,0.951789403348995,1.10742023425439,1.07835421700123,1.11798597688291,0.841540298316894,0.967310778584604,1.03953947482232,1.03122804482684,0.846221884902365,1.04922350829911,0.907368877409525,1.01817231036901,1.02819627767828,1.15321256790814,"Flat",2
"XBmRNA45855|XBXL10_1g24516"," LOC108717228","CYP2A13",1.94624890025704e-06,212.2,"point",NA,1.94624890025704e-06,-9.60747827706457,0.751669095263299,0.703448433460958,0.565962341052467,0.782737875528329,0.906019549662492,0.797957674049927,0.617630261768133,2.8745747692144,1.04665081995606,0.825117435431785,1.01094653506376,1.1961356479604,0.871128306046042,0.997160867559041,0.996478633442064,0.983258876668459,1.114316621744,1.00786037261607,0.950945883512324,"Flat",1
"XBmRNA35657|XBXL10_1g19293"," dars2.L","DARS2",1.92459918741102e-06,212.2,"interval",2.84919837482205e-06,1e-06,-10.0337573372317,0.951668687129379,0.950125560446809,0.964603998553513,0.942510796928914,1.04168142830873,1.05306143380707,1.05833428723641,1.03801380758918,1.03246063982837,1.09981864795378,0.962926740953597,0.910738688567523,1.00527474878595,0.985656787991574,0.953560703841344,0.97906015402745,1.03536960366037,1.05792823498711,0.977205049402942,"Flat",25
"XBmRNA18407|XBXL10_1g9843"," sars1.S","SARS1",1.90000705878346e-06,212.2,"interval",1.15342062148024e-06,2.64659349608667e-06,-10.8312570011154,0.945341078106277,0.974483398655426,0.942392461065814,0.942391007242944,0.999382042468892,1.00920418156664,1.03094602698539,1.15585980390862,0.998675779304904,1.03145433430353,1.00410432855,0.980065751971511,0.974599327272494,0.992635180095845,0.97561100386357,0.983438043304307,0.995239919220777,1.04177697780525,1.02239935430781,"Flat",33
"XBmRNA23315|XBXL10_1g12467"," lta4h.L","LTA4H",1.89769098753479e-06,212.2,"interval",2.79538197506958e-06,1e-06,-9.98957649437116,1.00389868473705,1.00353098968909,1.02082632072218,0.985050484255196,0.991095327684737,1.00539328626566,0.996238695459046,0.993966211187033,1.01430655646675,1.03567557883991,0.985189718210322,0.967145635260809,1.01894167879795,0.989199193711985,0.982060466755387,1.00574246673927,1.00100221245187,0.999947229352298,1.00078926341345,"Flat",49
"XBmRNA43923|XBXL10_1g23528"," tstd3.L","TSTD1",1.89545362177859e-06,212.2,"interval",2.79090724355717e-06,1e-06,-10.3110602740983,1.04991694700245,0.979856507919844,0.94931702602989,0.952099692899638,1.01959489368434,1.06253751592476,0.990272487887444,0.996404928651635,1.04928808789298,0.996852484676861,0.971013852247458,0.932960598378761,0.985930407905826,1.00187364915666,0.963749788929305,0.956542330755305,0.967872917556478,1.09970104899018,1.07421483351019,"Flat",6
"XBmRNA31947|XBXL10_1g17240"," ap1s1.S","AP1S1",1.89209420636825e-06,212.2,"interval",2.33155087277146e-06,1.45263753996503e-06,-9.69846700515554,0.956970531949586,0.917060997527615,0.914582596613427,0.908195991144671,0.8756777607071,0.979735106289539,1.08603435566546,1.3617426601026,1.0200912577407,1.00450688420888,0.969722835022046,1.04225274731472,1.03844711415714,0.895583943467477,1.00623443496417,1.06619658636094,0.972798286426011,0.980672210949511,1.00349369938841,"Flat",6
"XBmRNA71271|XBXL10_1g37714"," hsd17b10.S","HSD17B10",1.89145307634057e-06,212.2,"interval",2.78290615268114e-06,1e-06,-9.70840770104502,1.00638401490019,0.966438060436648,1.05798345548021,0.908863714764637,1.03078744857268,1.05063574706556,1.01162590326135,0.967281655518717,1.05055990002429,1.03320196655913,0.996030417697281,0.980350225287642,1.03458601206537,0.944860602515804,0.962403120823764,1.01620096786886,0.998496758521045,0.986946958128397,0.996363070508419,"Flat",20
"XBmRNA46352|XBXL10_1g24836"," hsp90ab1.S","HSP90AB1",1.88935338626951e-06,212.2,"interval",1e-06,2.77870677253902e-06,-9.80194446735875,0.855538328050596,0.854461060106048,0.85239447459171,0.895764119115355,0.838482495785912,0.873288655988621,1.0908250530811,1.73924581328066,0.974025738043089,0.972768987746136,1.04366408858256,1.03600652492783,0.984972936049737,1.02038244695324,0.982391734706578,0.987556986773167,0.977654510376135,0.983808322478846,1.03676772336269,"Flat",35
"XBmRNA80348|XBXL10_1g42737"," ptrh1.S","PTRH1",1.88585402566865e-06,212.2,"interval",1e-06,2.7717080513373e-06,-10.8150725042684,0.983028180373042,0.926186212512834,1.0252264822014,0.909521082853306,1.06934406304251,0.97858752240908,1.00550535598456,1.10260110062327,1.09308523440448,1.01001741290677,0.954358486386292,0.997320546050067,1.01079871909714,0.931052629636435,0.998363886361788,0.957506968087428,0.98620908174034,0.984571144187355,1.07671589114191,"Flat",4
"XBmRNA81533|XBXL10_1g43365"," gmppa.S","GMPPA",1.86501527772025e-06,212.2,"interval",2.73003055544049e-06,1e-06,-9.78348125990811,0.747316727442093,0.75154579738345,0.773162244480411,0.726670328392492,0.789369095416268,0.767605912369019,1.22730736261679,2.21702253189948,0.988443777271516,1.02995053284227,1.05849718563277,0.980040756689462,1.01414497229938,0.98189612869392,0.940939514051943,0.926672309886155,1.02994201341424,1.01155437445037,1.03791843476797,"Flat",7
"XBmRNA50755|XBXL10_1g27102"," hibadh.L","HIBADH",1.86259760841603e-06,212.2,"interval",2.72519521683206e-06,1e-06,-11.2587104474029,1.00293981243219,0.984751119293194,0.984863780838269,0.995521389373793,1.01133851779805,0.991045173224196,1.0182216362472,1.01131857079311,1.03001438441608,0.99680604413612,0.967110643912065,0.96577213831666,1.00413266442533,0.97263885661937,0.998460384086628,1.00940020684444,1.01672188567875,1.01222157004816,1.02672122151639,"Flat",20
"XBmRNA71193|XBXL10_1g37680"," ccdc22.S","CCDC22",1.85665126525133e-06,212.2,"interval",2.71330253050266e-06,1e-06,-9.85753124103901,0.992003024437641,0.978432420216028,0.920842493199148,0.968678829836139,0.931219692754938,0.927139149231868,1.04536994046277,1.23631444986147,1.00964074985539,0.964941304185032,1.04048718860436,1.04121821927839,0.947026129520702,1.01181346579449,1.0297131616653,0.911495176707323,0.993222493970094,0.951491203268097,1.09895090715082,"Flat",10
"XBmRNA8196|XBXL10_1g4402"," gpx4.S","GPX4",1.85244339052462e-06,212.2,"interval",1e-06,2.70488678104924e-06,-9.07806498768002,0.961130170197247,1.02737817563198,0.994814777279662,1.07904641250743,0.979418498757916,1.05785045259853,0.930793235910069,0.969568277117163,0.940090947602218,1.01367228159313,0.949868726328544,1.01120815871128,0.988806158252518,1.04001792338349,1.02196521385497,1.05242628421432,0.964758537781029,1.00263695188493,1.01454881639357,"Flat",10
"XBmRNA8016|XBXL10_1g4327"," elp1.S","ELP1",1.84969791518758e-06,212.2,"interval",1.00096747164539e-06,2.69842835872977e-06,-9.30512159759022,0.925483948487792,0.94561006103806,0.900306684917348,0.972276176531886,0.911158549500732,0.894002359495796,1.04163457962854,1.40952764039984,0.96619783543303,0.933074390312732,1.02602952197101,1.08685942550969,0.978165464923431,1.04289331620975,1.00504416232161,0.959115905450568,0.999774298146411,0.983680124032787,1.01916555568898,"Flat",27
